obj,n,att.M,att.SD,ex.M,ex.SD,cert.M,cert.SD,know.M,know.SD,imp.M,imp.SD,cogaff.M,cogaff.SD,moral.M,moral.SD,self.M,self.SD,conabs.M,conabs.SD,stab.M,stab.SD,resp.time.M,resp.time.SD,cor.ideo,cor.age,cor.big5.EX,cor.big5.AG,cor.big5.CO,cor.big5.ES,cor.big5.OP,gender.diff
SPEED READING,31,4.774193548387097,1.2834764617853298,1.1612903225806452,0.9344079834686199,5.451612903225806,1.0275767506588613,4.580645161290323,1.6283773835403779,3.774193548387097,1.707037930048321,3.806451612903226,1.939404630957822,1.5161290322580645,0.9956896351084336,1.5483870967741935,0.9605106168915002,3.838709677419355,1.881431621461848,1.6129032258064515,0.9891888715790903,29.377451612903226,13.012855402354267,-0.27235486626924066,-0.041245443698477005,0.04054783138074836,0.024357097684679526,-0.16668662212544796,-0.09103360471786831,0.015430844467421111,0.5093337111373796
SPENDING TIME WITH FAMILY,36,6.444444444444445,0.8432740427115678,2.5,0.6546536707079771,6.555555555555555,0.6946507630023036,6.166666666666667,0.9411239481143202,6.444444444444445,0.6946507630023036,5,1.6388149028228556,3.8333333333333335,1.082325538564332,3.888888888888889,0.9791476695218954,3.7777777777777777,1.692185587780508,2.25,1.0522085616183026,43.30261111111111,77.07764907797397,0.13812467627066935,0.2300186838505348,0.12287820949892389,0.5694849050902853,0.07053975325688251,0.43878664875436485,0.032184965377170194,-0.17268711366740694
SPENDING TIME WITH FRIENDS,36,6.333333333333333,0.7171371656006361,2.3333333333333335,0.7171371656006361,6.25,0.806225774829855,6.138888888888889,1.0731203574563766,6.25,0.8742343589025281,4.888888888888889,1.3044490413915377,3.0833333333333335,1.2276574673510756,3.0277777777777777,1.1584746402332216,3.2777777777777777,2.172702216281587,1.8611111111111112,0.9607371508460953,53.39813888888889,85.01517098399145,-0.050598972574574685,-0.09778840228012858,-0.022057407421576223,0.30685820596610774,0.1979534786425031,0.0633871132957908,0.14400385719073558,0.16048217085700855
SPICY FOOD,33,5.151515151515151,1.563673801525036,1.696969696969697,0.9180430438182244,5.909090909090909,1.0713203408538796,5.575757575757576,1.1997474481714638,3.696969696969697,1.8789100644530674,5.212121212121212,1.4525317500311257,1.696969696969697,1.1587937824751349,2.121212121212121,1.3406522609716827,2.727272727272727,1.940887800607097,2.121212121212121,1.0534934669225458,28.522363636363636,13.090496752936321,0.37665659063572837,0.20005873845258595,0.2962917579390599,0.16027319261927553,0.24804159804748194,0.5542537074200101,0.38867704428768096,0.5678690376098148
SPIDERS,36,3.6666666666666665,2.0701966780270626,1.7777777777777777,1.0720104240194446,6.111111111111111,0.9189365834726815,4.666666666666667,1.121223821162776,4.277777777777778,1.98005932250398,4.166666666666667,1.9198214202665531,1.8611111111111112,1.1251102238772057,1.6666666666666667,1.01418510567422,2.3055555555555554,1.3484264786238693,1.6111111111111112,0.9343531843023135,39.88905555555556,32.579971817881734,-0.04741564678161598,0.07700155536262578,0.09062057497798692,0.14188532803869708,0.13569578826431128,0.11285792777718527,0.2982781702598078,0.2023602202826526
SPINACH,69,5.753623188405797,1.0204640971499377,1.8695652173913044,0.7842764270756174,6.028985507246377,1.1110542753295394,5.550724637681159,1.1445038982286293,4.956521739130435,1.5188500159146687,3.391304347826087,1.8488262676019442,1.855072463768116,1.1539620026219717,1.8695652173913044,1.2708617210642927,2.1594202898550723,1.367943802657597,1.7246376811594204,1.083079188498814,34.959768115942026,37.22043210789445,-0.13852771345249537,0.053755862103603363,0.14669570484118066,0.37244860225432064,0.13971565696238647,0.14368498815329883,0.24982235869253014,0.26821722758669697
SPIRITUALITY,33,5,1.4361406616345072,1.2424242424242424,1.2255178250004932,5.151515151515151,1.6605950010691222,4.7272727272727275,1.807497013703053,4.545454545454546,1.985744650800253,3.6363636363636362,1.834021909257456,2.9393939393939394,1.5600359358720302,2.8181818181818183,1.4885929903466195,5.2727272727272725,2.2117968836548836,2.515151515151515,1.1758298165873144,40.98551515151515,60.68307909547418,0.2921230597396869,0.10644800411546979,0.19252933621860746,0.35578403348241006,0.36949847931160995,0.34974192355585687,0.3247422680412371,0.20901625846218025
SPONGEBOB SQUAREPANTS,70,5.057142857142857,1.1903685251521388,1.2,1.0439612408819439,5.385714285714286,1.6087879778777485,4.9,1.6780768841103517,2.9714285714285715,1.7443193811683881,4.5285714285714285,1.7833483291101484,1.5857142857142856,1.042472772978583,1.7285714285714286,1.1410829914492377,3.7857142857142856,1.6584684496075544,2.1285714285714286,1.0757057484009542,37.056314285714286,39.91435167976219,-0.26565504582067245,-0.2470429753304451,-0.09091551665324338,-0.06623423847648904,-0.06746191458990927,0.04489910745963795,0.16824182830733325,0.04821304121280513
SPORTS BETTING,31,2.774193548387097,1.453952714026029,1.6129032258064515,0.9891888715790903,5.064516129032258,1.8962328245052564,3.870967741935484,1.8572728301440793,2.5806451612903225,1.9454938284556802,3.129032258064516,1.8751344037849833,3.2580645161290325,1.1537689524765886,2.3225806451612905,1.4465383224372488,3.3225806451612905,1.8865682561058417,2.6129032258064515,1.3083684331980987,41.240870967741934,25.291560617120137,-0.10596400500735813,0.1347376388699165,0.11641369847304497,0.001156764698713026,-0.05260911074685454,-0.0013919327959490283,0.035194794668325,-0.8183872004870812
STAIRS,34,5.617647058823529,1.0448925095464312,1.6176470588235294,1.0448925095464312,5.970588235294118,1.290649216894164,5.676470588235294,1.2485285456935955,5.5588235294117645,1.3967749969686825,2.764705882352941,1.8919097859428096,2,1.3706888336846839,2,1.3926212476455828,2.235294117647059,2.000891067097005,1.911764705882353,1.2641357584081998,45.124764705882356,74.75664250371204,0.2124538942794963,0.051602835048458626,0.17716553578296323,-0.017700347262094303,0.24044074834338577,-0.08954720829344825,0.23572220449162873,-0.055459355387180845
STAMP COLLECTING,70,4.985714285714286,1.0966729281728274,1.0142857142857142,1.06991611675608,5.5285714285714285,1.3375451076931468,3.5285714285714285,1.924076504033751,3.057142857142857,1.6141198910782084,3.914285714285714,1.7340816986157601,1.5142857142857142,1.0178530565462272,1.6285714285714286,1.0924169264529127,3.085714285714286,1.7088249810132663,1.9142857142857144,1.0999717670007525,43.24107142857143,57.31224806808761,-0.1052093714194066,0.13617117452295308,0.17254751282852707,0.06370090745476852,-0.1021497204019026,0.05966586083445683,0.11681475563742505,0.4552401027198443
STARBUCKS,35,4.571428571428571,1.8033582118747606,1.6571428571428573,0.8725505932695972,5.685714285714286,1.1316679145878277,5.485714285714286,1.2216533775134075,3.8285714285714287,1.688816402198929,4.257142857142857,1.7879146107860366,2.1142857142857143,1.2549063375273817,2.2285714285714286,1.2853407487262412,2.942857142857143,1.679335602917681,2.4857142857142858,1.0674716850199484,30.685257142857143,14.569019005577346,0.040335330429800406,-0.044790050748201436,0.1953989907653738,0.0766733916042338,0.10999245350157053,0.3421464577173914,0.15187227632466607,0.13625179814198432
STATISTICS,36,5.583333333333333,1.0790207200446682,1.6388888888888888,0.99002966125199,5.694444444444445,0.8886408384057868,5.194444444444445,0.9803627446568495,5.777777777777778,0.9888264649460884,2.861111111111111,1.6759266567276023,2.1666666666666665,1.424279266355945,2.25,1.2733532783279633,3.7222222222222223,2.092313976863362,2.361111111111111,1.4172967786353565,37.29102777777778,34.31903785321837,-0.2271533012212729,-0.1296778576726272,-0.1664688990262024,0.1476953640181728,0.1030043112060362,0.10780631263021186,0.5175844477297374,-0.13012168531073892
STEAK,33,5.606060606060606,1.2975793313752038,1.9090909090909092,0.7650014854412197,6.090909090909091,1.0112997936948631,5.757575757575758,0.867118180753892,4.606060606060606,1.519444675271897,4.2727272727272725,1.7188791273808215,1.9393939393939394,1.1439895634192303,2.303030303030303,1.2620630056788094,2.090909090909091,1.4866833128569354,2.484848484848485,1.2021130386015109,33.61578787878788,19.632448613134034,0.2745108703787721,-0.2776993811977353,0.25447271190647514,0.3277180947208518,0.2104168208484088,0.32387001293581563,-0.05793028678555413,0.4956072563106751
STEPHEN KING,33,5.636363636363637,1.1406736446663277,1.696969696969697,1.0453721970202912,5.515151515151516,1.523179489612356,4.606060606060606,1.7128082558220348,4.181818181818182,1.6096301099659793,5.181818181818182,1.5502932273957373,2.0606060606060606,1.2484839290964547,2.212121212121212,1.3637626204176756,4.03030303030303,1.7407765595569784,2.212121212121212,1.111237366564176,50.531393939393936,81.53981674078751,-0.14137587786005462,0.3063856876364964,0.19043289533563623,-0.2540665883873081,-0.03549513497963623,-0.09886123078129799,0.11141660867371342,-0.1545183418170211
STEVEN SPIELBERG,33,5.606060606060606,1.1163387125832918,1.6666666666666667,1.0206207261596576,5.575757575757576,1.1997474481714638,5,1.3228756555322954,4.7272727272727275,1.3980505908390635,4.333333333333333,1.3149778198382918,1.878787878787879,1.2931931351690995,1.7575757575757576,1.1188806636071336,3.4242424242424243,1.7858874374926152,1.9090909090909092,0.9474847084398105,34.344454545454546,25.666189824956135,-0.25147910572845517,0.27676179004783813,0.13914633350419112,0.47993116810557374,0.22901634769829976,0.1793266703846536,-0.06394116294440924,0.47928374805965157
STOCK MARKET,32,4.875,1.2636353087613479,1.25,0.8798826901281197,5.71875,0.9583041136265399,5.25,1.1639753904947558,5.59375,1.316382506426535,3.65625,1.7153834331077833,2.71875,1.419549565088143,2.8125,1.2556324713967086,3.25,1.7413380098407456,2.9375,1.3663584756098845,32.50746875,24.166466876424334,0.2618348642631516,-0.06882475658244974,0.028146688728049936,0.010995799795802699,-0.02713347058562808,0.14425521444132697,-0.06226601251423438,-0.545566767355837
STRAWBERRIES,33,6.393939393939394,0.6092717958449424,2.393939393939394,0.6092717958449424,6.454545454545454,0.6169941800226467,5.696969696969697,1.334279966987075,5.212121212121212,1.1390120652778375,3.484848484848485,1.6605950010691222,1.606060606060606,1.1163387125832918,1.7878787878787878,1.3171364716112317,2.121212121212121,1.3864878235485825,1.5757575757575757,1.0316946929174053,45.87360606060606,88.92445266100158,0.05346870282288771,0.20783799903249786,0.029047937940125543,0.4566423287628381,-0.011461647736917496,0.0409440268307916,0.08152019812046081,0.2159453128764756
STRAWBERRY SHORTCAKE,34,5.5588235294117645,1.1062132095053536,1.6764705882352942,0.9118940739685928,5.676470588235294,1.2725681082039677,5.4411764705882355,1.1855487534059141,3.0588235294117645,1.704560308907349,4.735294117647059,1.8142336812735507,1.6764705882352942,1.006662298865523,1.9705882352941178,1.2428046024445667,2.6470588235294117,1.7732413898671462,1.7647058823529411,1.1025816407458469,30.3475,15.531708685196815,-0.17925085108287575,0.25132731855305895,-0.195018596593191,0.28217247961800035,0.32456112687921196,0.20147931377017372,0.21370541839302226,0.2053860993704647
STRESS,35,2.6,1.7354436625492493,1.9714285714285715,1.01418510567422,5.6,1.3974767176846232,5.628571428571429,1.0595702315704476,5.3428571428571425,1.186761712116016,4.628571428571429,1.456945117576586,2.5428571428571427,1.3137923809217602,2.7714285714285714,1.238730713881191,3.8285714285714287,1.7232956505369774,2.9714285714285715,1.1242177485783114,33.97582857142857,19.247813972876344,0.22919688890224493,-0.059588805981771506,0.20508228722655988,-0.23915200889951257,-0.27762802168735,0.028128214836839673,-0.0825394214862456,-0.16940183494388406
STRIP CLUBS,68,3.2941176470588234,1.612070361871414,1.3235294117647058,1.1517822201719066,5.044117647058823,1.470443364242611,4.102941176470588,1.6312224688119044,2.735294117647059,1.5704134550067934,3.985294117647059,1.6526112043674102,3.014705882352941,1.1129180020863472,2.176470588235294,1.2086896379604988,3.3529411764705883,1.646023756038585,2.3823529411764706,1.1973778785417206,36.42416176470588,29.762041334664485,-0.05244240971477385,-0.09150580316102201,0.42630883434259587,-0.1204658507378781,-0.25822110610774385,-0.029655439416147945,-0.008744657911335546,0.07584274765453587
STUDENTS,30,5.566666666666666,1.19433528860584,1.6333333333333333,1.0980651740387641,5.833333333333333,1.2340942045675145,5.466666666666667,1.1665845619713493,5.7,1.368361718663398,3.7,1.316997630453711,2.3666666666666667,1.3514572807192964,2.4,1.3544307876819286,3.2666666666666666,1.659524928558094,2.3666666666666667,1.2172137016162359,30.175633333333334,29.605030790429836,-0.0024252349916451398,0.40835736716615667,0.13129167967094485,0.32911421853799383,0.11091264628991367,0.09291711587468889,0.25796445846534316,-0.16514456476895423
SUFFERING,34,2,1.4770978917519928,2.2941176470588234,0.9383871322552194,5.764705882352941,1.5187479598073192,5.411764705882353,1.0764038630051154,5.529411764705882,1.134454724650411,4.647058823529412,1.0977208603939477,3.323529411764706,1.0363276723909671,2.9705882352941178,1.0294244969928164,4.382352941176471,1.938676616450744,2.176470588235294,0.9991083368712844,35.21911764705882,23.670607837140118,0.1041906102749973,0.11554889092269446,0.34932000155713694,-0.09508398094203994,-0.08390075967546469,0.024906319644937364,-0.27941620270114603,0
SUPERMODELS,34,4.323529411764706,1.6277999325226844,1.2647058823529411,1.0533877104130263,5.352941176470588,1.2524485821702989,4.382352941176471,1.537702061269839,3.1470588235294117,1.6538724611187705,4.235294117647059,1.7418002447730974,2.5294117647058822,1.4819171472698969,2.088235294117647,1.3566368187951103,3,1.7580981459830651,2.588235294117647,1.2089977581958695,47.50844117647059,68.90173825145627,0.20032141314800503,0.02048051915307795,0.4168879699133238,-0.3113170736082106,0.0036079494212310393,-0.2086401431625276,0.028388076310899492,-0.6366829090501815
SURFING THE INTERNET,68,5.220588235294118,1.219806544917556,1.3970588235294117,1.0095026983523545,5.8088235294117645,1.1097579800855124,6.338235294117647,0.7250382206630905,5.264705882352941,1.5024124586097443,3.4558823529411766,1.4906056420067786,1.7352941176470589,1.0454970546625968,2.3088235294117645,1.1623105262528184,3.823529411764706,1.9389270495817135,2.5,1.1654222218680579,35.919411764705885,43.55469938530557,-0.07821358852828096,0.06206414381159019,0.2309139367832035,0.09310753506467594,0.24035229181047676,0.32853480142914526,0.26638411359438435,-0.16755922299946666
SURGEONS,68,6.1911764705882355,0.9345340117617957,2.25,0.7798775257845816,6.044117647058823,1.0428695133013937,4.838235294117647,1.2045968436579346,6.411764705882353,0.9180656842115262,2.4558823529411766,1.3541955096993579,2.1029411764705883,1.2234000319924763,1.588235294117647,0.9016617183057741,2.676470588235294,1.7229025879254596,1.8088235294117647,1.1097579800855124,32.94797058823529,24.356161036725045,-0.10829308191505631,-0.09932673941333951,-0.0701544429764613,0.17641337010895214,0.18326665301838355,0.2713067421511203,0.10863341171206263,-0.09775097269557492
SWEET CORN,34,5.588235294117647,1.395178864580138,1.9411764705882353,0.8143105085150718,6.088235294117647,0.8657680793384716,5.205882352941177,1.4094789874428,3.9705882352941178,1.7664429952916605,4.882352941176471,1.5327674690187016,1.9411764705882353,1.2538710114557174,1.911764705882353,1.3341129627975497,2.5588235294117645,1.6179144164088315,1.8235294117647058,1.0862944585258114,42.79938235294117,44.412263343970935,0.25981311040614924,0.23241404628260615,0.334171722473031,0.32750776272418813,0.13111608410605335,0.32432433063542276,0.6607946371934267,-0.16668475410137912
SWIMMING,31,6.161290322580645,0.9344079834686199,2.161290322580645,0.9344079834686199,6.419354838709677,1.1187550684693262,5.67741935483871,1.1071614388213236,5.129032258064516,1.284313966906612,3.774193548387097,1.8745608804793874,1.7741935483870968,1.0554517964472163,2.2580645161290325,1.0635707760647266,2.7419354838709675,1.5484990998917603,1.3548387096774193,0.5506594287321456,32.36235483870968,37.14455832693701,-0.18894525460960404,0.15517639902505442,0.1232339817728198,0.6263748354665543,0.43141717585259126,0.45166594471985827,0.1588239943365826,0.6024144966768741
T-SHIRTS,32,5.53125,1.1067060978854206,1.65625,0.9019468191174738,5.875,1.237844119635477,5.875,1.0080322575483707,4.78125,1.6408961949436793,3.6875,1.5951033943634116,1.46875,0.9152604071537377,2,1.1913667943625412,2.1875,1.2556324713967086,1.40625,0.7975516971817058,32.39653125,19.344227677801065,-0.3037363915552822,0.034242995946976613,0.05063552790107441,0.07491166777664256,0.13228471563567099,-2.474733196498476e-4,0.25418826826126933,-0.05037470615777454
TABLOID JOURNALISM,34,2.5,1.5225576567676569,1.911764705882353,0.9331486957680148,5.147058823529412,1.7430790058621444,4.588235294117647,1.7772577968016725,2.9705882352941178,1.866536155356048,3.588235294117647,1.908793797438796,2.9411764705882355,1.2778100696015213,1.9705882352941178,1.3367825261730646,4.147058823529412,1.877011695628412,2.323529411764706,1.0651671724050364,36.0155294117647,21.6228052299941,-0.10562916706180878,-0.34228516549223015,0.23920669862349103,0.2523915015089135,0.28600800833635176,0.3398190255030845,0.2449349718177747,0.2312918597754842
TABLOIDS,33,2.606060606060606,1.519444675271897,1.878787878787879,0.8199685877205815,5.696969696969697,1.5100672270806457,4.909090909090909,1.6078641959839994,2.787878787878788,1.8158602602756868,3.9393939393939394,1.9515922015657168,3.121212121212121,1.2687980473063807,2.0303030303030303,1.237054174360618,3.3333333333333335,1.689427911059441,2.4545454545454546,1.0335288182638247,43.70830303030303,53.12045540707744,0.33412347681373644,-0.31103815753984154,-0.006076654774369401,0.20093863008362814,-0.05678309922704123,0.1096881414077263,-0.01598045725216899,0.00721434488474531
TACO BELL,35,4.6571428571428575,1.5328339218365352,1.4,0.881175685227012,5.571428571428571,1.0923723316362282,5.457142857142857,1.335991747571755,3.4285714285714284,1.8986948192921165,4.314285714285714,1.996635826045586,2.085714285714286,1.336620597570133,2.057142857142857,1.3707631438868844,3.142857142857143,1.8652055105640921,2.4857142857142858,0.9813384788563188,38.43085714285714,58.147999210504864,-0.0831009147414441,0.06647721631000687,-0.3236725477207218,0.15223148155472185,0.187734277800622,-0.03547800425417939,-0.09987944844736006,0.19623882275427468
TAILORS,31,5.483870967741935,1.0915117266719427,1.4838709677419355,1.0915117266719427,5.709677419354839,1.188656058667288,4.451612903225806,1.7289439874755796,4.516129032258065,1.5464145141139765,3.5161290322580645,1.8774267449878568,1.6774193548387097,1.3512240567770037,1.6774193548387097,1.3756718788575895,3.2903225806451615,1.9007638532459659,1.8387096774193548,1.293490734241994,32.62477419354839,29.075327613757196,0.2639250579191851,0.4452131053411378,0.2481073994053791,-0.042299511086363026,0.12369791726599084,0.036770195102771644,-0.020049053389448762,0.334077783305571
TAIWAN,33,5.121212121212121,1.1390120652778375,1.2424242424242424,1.0009465217452627,4.696969696969697,1.5906926259661325,3.878787878787879,1.7634762501515253,5.212121212121212,1.3406522609716827,3.393939393939394,1.7489174140628028,2.5454545454545454,1.371379531049599,2,1.346291201783626,3.4242424242424243,1.953047346941169,2.757575757575758,1.0905933886623096,31.039575757575758,18.715021009256013,-0.45113307390585217,0.05073543343486884,0.32148765328078827,0.25062441801226804,0.19443340951490143,0.23153521211150266,0.4254732869094185,-0.08770107780250891
TAKING A BATH,32,6.25,0.762000762001143,2.25,0.762000762001143,6.34375,0.745280852019624,6.40625,0.8370214087522955,5.5,1.8139246347754256,3.46875,1.9173970090522674,2.5625,1.522678031330581,2.75,1.6263951827039393,2.25,1.646109783506203,1.78125,1.184152752788036,43.4691875,47.141016247026535,0.14361905302270403,0.08563164209334378,0.051464411540987146,0.15514773443850052,-0.003827879141891191,-0.10714285714285715,0.2439836117813933,0.7480393315394949
TAKING MEDICINE,35,5.371428571428571,1.1653253594071105,1.542857142857143,0.9185300642829263,5.742857142857143,1.1204740893362726,5.571428571428571,0.9166984970282113,5.942857142857143,0.8725505932695972,3.142857142857143,1.4377854119291595,2.4,1.2175191748701417,2.4857142857142858,1.0395538797520611,2.9714285714285715,1.7232956505369774,2.5142857142857142,1.1725143564009723,50.02928571428571,71.79789901258845,-0.25207740879734636,-0.4139206118486566,0.11347924720153518,0.25743807203830443,-0.05700451366941388,0.40241304868771033,0.2355039588534218,-0.32250519971240316
TAKING VITAMIN SUPPLEMENTS,33,5.848484848484849,1.0344446614371199,1.9090909090909092,0.9139076937674137,5.515151515151516,1.0037807318213263,5.363636363636363,1.0252494153309055,5.515151515151516,1.0037807318213263,3,1.9525624189766635,2.3333333333333335,1.4505745987941008,2.4545454545454546,1.2270622715175534,2.6363636363636362,1.5169496905422948,2.484848484848485,1.0931952056132324,28.720636363636363,14.013075772778665,-0.07405047028832373,-0.220889432311348,0.13013470875649039,0.33498833518089416,-0.06453095293076377,-0.07568331410416969,-0.06913160271471719,0.14612502069752886
TALKING ABOUT POLITICS,31,5.096774193548387,1.2477937519124818,1.3548387096774193,0.9503819266229829,5.580645161290323,1.31083163293097,5.967741935483871,0.9122817900824991,5.903225806451613,1.0756343464727351,3.5161290322580645,1.9978483049176594,3.3548387096774195,0.9503819266229829,3.161290322580645,1.2137208408731772,4.258064516129032,2.032531130314841,3.161290322580645,0.9694250596289324,33.604193548387094,20.969066279354383,-0.043304777660365536,-0.2147964133127398,0.2678590770812227,0.09438973356730242,0.07156007383799393,0.2912868823139408,0.017475975578293283,-0.17118969769352677
TANGERINES,35,6.142857142857143,0.9121034881575905,2.2,0.7592566023652966,6.228571428571429,0.8075276096432459,5.457142857142857,1.1966339344633528,4,1.7656860023298393,4,1.7149858514250884,1.6571428571428573,1.027356892649263,1.542857142857143,0.8859311201102668,1.4857142857142858,0.8868791472623198,1.3142857142857143,0.5297851157852238,38.921057142857144,30.65535509493633,-0.171660912282628,-0.01685880137545563,0.08205582364982844,0.35912261526593925,-0.1373835730608773,-0.031601587888121035,0.18275058771739308,0.16862167375162898
TAP WATER,35,4.857142857142857,1.6295588927295477,1.542857142857143,0.9804817886198224,5.857142857142857,1.2400867413412742,5.823529411764706,0.7966059911708802,6.142857142857143,0.7724238832805371,2.7714285714285714,1.6464884966946776,2.2285714285714286,1.2147552231214487,1.8285714285714285,1.1242177485783114,2.0285714285714285,1.5432150222966392,2.3142857142857145,1.1316679145878277,37.2478,22.800666558626023,0.05111019672451879,-0.012400887267252395,0.18415519057507915,-0.13132867328057785,0.054039469278754824,0.266874887187568,-0.11082173956369232,-0.33286857989317514
TAQUITOS,33,5.181818181818182,1.3796409282523807,1.4848484848484849,1.0344446614371199,5.03030303030303,1.5100672270806457,4.575757575757576,1.7325974545156009,3.8484848484848486,1.9384467383902395,4.545454545454546,1.7155704060696018,2,1.4142135623730951,1.878787878787879,1.3171364716112317,3.0606060606060606,1.9515922015657168,2.212121212121212,1.2687980473063807,25.449848484848484,12.427799534011472,-0.20624575979359147,0.17168934668304933,0.14399035759165466,0.10163696607648101,0.15844278833329203,-0.008176658716161203,-0.11265719604937713,0.07918151018566379
TASTE OF COUGH SYRUP,35,3.085714285714286,1.9759052813007685,1.9428571428571428,0.9375455171023194,5.942857142857143,1.0555973258234952,5.485714285714286,1.2216533775134075,3.8285714285714287,1.9626769577126375,4.571428571428571,2.0477493281464825,1.8857142857142857,1.2781288844941074,2,1.4552137502179978,2.4571428571428573,1.6150552192864918,1.8857142857142857,1.2071217242444348,47.07405714285714,64.31208921206158,0.1998832679946349,0.4428575177556649,0.2720037117456697,-0.1293477570397338,-0.07710642697428562,0.22096868798338806,-0.0396194816364091,0.1574833325662062
TAXES,69,3.579710144927536,1.7690625392251358,1.463768115942029,1.0652217408613809,5.782608695652174,1.1097106832465429,5.6231884057971016,1.0446143289914158,5.579710144927536,1.397537720225966,3.391304347826087,1.5550429472445242,2.927536231884058,1.2404795156773063,2.5072463768115942,1.2904990872868334,3.710144927536232,2.0226762213300935,2.5652173913043477,1.169191033421943,35.13095652173913,25.991968593504588,0.14211382797074362,0.03272574266900405,0.04260946720599825,-0.13176665071665006,-0.1681367811399367,-0.20848554966825236,0.04083185803505197,0.3683635591278578
TAXI DRIVERS,36,4.916666666666667,1.4217695212053785,1.25,1.1307393283031366,5.111111111111111,1.429840705968481,4.555555555555555,1.4821691525684229,4.833333333333333,1.52127765851133,3.9444444444444446,1.7879668332565335,2.111111111111111,1.140871290543899,1.8611111111111112,1.1251102238772057,3.611111111111111,1.7611323918397792,2.5277777777777777,1.2302406526741276,33.406055555555554,18.34360269170457,0.11580868202776243,-0.15763830148821914,-0.016629497140386147,-0.013643285578723302,0.07270935034459211,-0.08742372302367349,0.08347660018972934,0.011471183902063706
TEA,35,5.885714285714286,0.8321279798143528,1.8857142857142857,0.8321279798143528,5.857142857142857,0.8451542547285166,5.3428571428571425,1.304806885482814,4.4,1.5941067939721714,4,1.7149858514250884,1.6857142857142857,1.1316679145878277,1.8857142857142857,1.0224373581107569,2.342857142857143,1.4540583599999397,1.9428571428571428,1.0831016774511426,26.468485714285713,11.729885590363837,0.3373241292494599,-0.12382238846477325,0.01992549250435808,0.030538107320636665,-0.05365773198812637,6.979204893366907e-4,0.15433543911777495,0.7266097931565296
TEENAGERS,33,4.636363636363637,1.4538350537926796,1.1818181818181819,1.044465935734187,5.333333333333333,1.4068285846778443,5.757575757575758,1.1997474481714638,5.454545454545454,1.3250214406498553,4.393939393939394,0.9333874443188751,2.5757575757575757,1.3235913037618294,2.484848484848485,1.3257359305592338,3.484848484848485,1.7521631652262748,2.8181818181818183,1.1306675421666135,35.06581818181818,21.90149138108885,-0.21568175707318893,0.16833175963354308,0.04105225171743941,0.013733314742943668,-0.05258444192716696,0.05800175100585717,0.15785746099618347,0.38514340234624095
TELEPHONE SERVICE,35,5.371428571428571,1.456945117576586,1.6571428571428573,1.1099246700156022,5.742857142857143,1.2209653158550444,5.2,1.5491933384829668,5.742857142857143,1.335991747571755,2.857142857142857,1.6114089038671051,1.6857142857142857,0.9321521136730905,1.7714285714285714,1.0595702315704476,2.9714285714285715,1.5432150222966392,2.6285714285714286,1.113703791164321,41.42282857142857,36.4394755293226,0.08320392075906177,0.49101931586844877,0.36717198920179117,0.16007360668495257,0.29017324205331346,0.20145772026484415,0.12500826008715343,-0.4023782177913581
TELETUBBIES,31,4.419354838709677,1.5657627225176254,1.1935483870967742,1.0776318121606494,5.32258064516129,1.535949147903744,4.516129032258065,1.7487322597038784,2.4516129032258065,1.8945308949256956,3.838709677419355,2.1149747704334185,1.6451612903225807,1.0503455652553653,1.6451612903225807,1.1704240569632356,2.7096774193548385,1.7357716514007397,2,1.1832159566199232,38.969096774193545,29.21155607216071,-0.26315527654992077,-0.23351526248149232,0.3152769327888837,0.20731306331168842,0.16762600902961886,0.3343974916654393,0.20880779497807261,-0.35385071776317395
TELEVANGELISTS,30,3.3333333333333335,1.8067561584486032,1.5333333333333334,1.1366415543118709,5.233333333333333,1.7943077299853158,4.233333333333333,1.7356968854500257,3.4,2.0443361623831797,3.9,1.6049492418657723,3.1333333333333333,1.3060425438846859,1.9333333333333333,1.3373502709187435,3.966666666666667,1.6078113916950483,2.7,1.1788363637137231,48.7379,65.91799988719005,0.7145034259319767,0.15442723264077543,0.33552561676027703,-0.4044131679630865,-0.14168949164426542,0.027401840270912293,-0.23648208803604764,-0.26885551508855055
TELEVISING CRIMINAL TRIALS,34,4,1.5954480704349312,1.1764705882352942,1.0580309967188226,5,1.4564381625088383,4.382352941176471,1.5957273611277376,4.264705882352941,1.601302945414968,3.7941176470588234,1.8220769328917246,2.5,1.4407489634761415,2.088235294117647,1.4220694919478087,3.5588235294117645,1.4810147313855813,2.235294117647059,1.074746581247758,42.7030294117647,42.18633778160118,0.16410518826522022,0.05184878723129956,-0.018021962011225454,-0.0741109603283805,-0.20995485221068264,-0.00563989371886307,-0.20685376460606059,-0.07318398374399901
TELEVISION,34,5.088235294117647,1.5833919681421855,1.6764705882352942,0.9118940739685928,5.911764705882353,1.1643087963517378,6.264705882352941,0.898106544580817,5.0588235294117645,1.6686262989328067,4.205882352941177,1.6837802304717884,2.6176470588235294,1.414528637248871,2.6176470588235294,1.128547091761979,2.735294117647059,1.974209830876137,2.8823529411764706,1.2971929106402524,32.99344117647059,27.453440041874508,-0.27972909691359477,0.3784514047072298,0.061398127580978505,-0.005450944322844406,-0.14548064743526243,-0.24860361540632314,0.021534010480939524,0.03658961738540044
